radius (m),mass (kg),gravity,atmosphere,oxygene,avg_temp (C),water,rotational_period (h),life
10877000.0,2.963592762539723e+25,1.7,NO,NO,42.1,NO,38.0,NO
10076000.0,2.3565919190499397e+25,1.58,NO,NO,66.1,NO,45.0,NO
14752000.0,7.393340485328089e+25,2.31,YES,YES,1.4,NO,35.7,YES
11759000.0,3.744895508544038e+25,1.84,NO,NO,3.6,NO,28.3,NO
7071000.0,8.141833577632962e+24,1.11,NO,NO,35.6,NO,26.3,NO
5271000.0,3.3724287089913565e+24,0.83,NO,NO,45.0,NO,38.6,NO
11909000.0,3.889623401010773e+25,1.87,NO,NO,18.4,NO,31.2,NO
8228000.0,1.282880340646145e+25,1.29,NO,NO,72.9,NO,42.6,NO
10279000.0,2.501284857563159e+25,1.61,YES,YES,22.8,NO,46.3,NO
9874000.0,2.216687440081606e+25,1.55,YES,YES,80.0,YES,33.3,YES
10273000.0,2.4958908983199237e+25,1.61,NO,NO,34.5,NO,30.6,NO
8489000.0,1.4087398258113858e+25,1.33,NO,NO,18.2,NO,39.1,NO
8104000.0,1.2256376074524252e+25,1.27,YES,YES,84.3,NO,25.4,NO
4332000.0,1.87250018644217e+24,0.68,YES,YES,22.3,NO,15.0,YES
11981000.0,3.960847458804821e+25,1.88,YES,YES,72.7,NO,38.1,NO
8468000.0,1.398128834717711e+25,1.33,NO,NO,69.2,NO,29.7,NO
6550000.0,6.471660252118877e+24,1.03,YES,YES,82.9,YES,49.3,YES
8338000.0,1.3348155933434188e+25,1.31,NO,NO,85.3,NO,40.1,NO
7159000.0,8.446744413570646e+24,1.12,NO,NO,69.2,NO,16.4,NO
10397000.0,2.5877799402999707e+25,1.63,NO,NO,100.8,NO,44.7,NO
9648000.0,2.0679885831907807e+25,1.51,YES,YES,58.3,YES,24.2,NO
3884000.0,1.349343936968091e+24,0.61,NO,NO,45.1,NO,22.4,NO
8556000.0,1.4424399852554335e+25,1.34,NO,NO,50.6,NO,54.3,NO
2993000.0,6.172898452942804e+23,0.47,NO,NO,60.7,NO,33.5,NO
7931000.0,1.1486918700157791e+25,1.24,NO,NO,32.1,NO,35.6,NO
9325000.0,1.8673938601496194e+25,1.46,NO,NO,17.1,NO,45.7,NO
11604000.0,3.5984012807265944e+25,1.82,YES,YES,16.9,YES,28.3,YES
11042000.0,3.1002063485583576e+25,1.73,YES,YES,53.7,YES,37.2,YES
12640000.0,4.6511335183709665e+25,1.98,YES,YES,23.4,NO,25.7,NO
7214000.0,8.644288415599655e+24,1.13,YES,YES,57.7,NO,29.6,NO
1838000.0,1.430073073842002e+23,0.29,NO,NO,27.1,NO,35.7,NO
14502000.0,7.021119675267188e+25,2.27,NO,NO,57.7,NO,26.0,NO
12573000.0,4.577050460072494e+25,1.97,YES,YES,73.4,NO,37.8,NO
6857000.0,7.424065916284736e+24,1.07,NO,NO,65.2,NO,17.6,NO
10368000.0,2.566131990249233e+25,1.62,NO,NO,70.2,NO,34.9,NO
9695000.0,2.098147017623484e+25,1.52,YES,YES,59.7,NO,20.8,NO
14077000.0,6.421831143161661e+25,2.2,NO,NO,60.1,NO,45.6,NO
15705000.0,8.920046356628273e+25,2.46,YES,YES,78.6,NO,37.0,NO
4635000.0,2.2931379424607694e+24,0.73,NO,NO,58.6,NO,47.4,NO
9461000.0,1.949947274106932e+25,1.48,NO,NO,39.2,NO,39.7,NO
9174000.0,1.7776785225211054e+25,1.44,NO,NO,-28.3,NO,35.1,NO
4884000.0,2.6827268226586203e+24,0.77,NO,NO,49.3,NO,24.6,NO
6478000.0,6.260256607099623e+24,1.01,NO,NO,93.7,NO,45.6,NO
6398000.0,6.030426972733969e+24,1.0,NO,NO,22.0,NO,35.2,NO
10724000.0,2.8404455147623857e+25,1.68,NO,NO,10.6,NO,27.1,NO
11322000.0,3.3421693772021286e+25,1.77,YES,YES,46.6,NO,28.8,NO
9755000.0,2.1380899292409394e+25,1.53,YES,YES,56.5,YES,33.2,YES
14470000.0,6.97764922816227e+25,2.27,YES,YES,31.7,NO,36.2,NO
5452000.0,3.732362380839443e+24,0.85,NO,NO,50.7,NO,30.8,NO
4189000.0,1.692444309048147e+24,0.66,YES,YES,40.1,NO,43.4,NO
6975000.0,7.812676081111707e+24,1.09,YES,NO,5.9,NO,47.5,NO
6187000.0,5.454017959068299e+24,0.97,NO,NO,22.3,NO,22.9,NO
5713000.0,4.294012739089348e+24,0.89,NO,NO,65.3,NO,38.0,NO
7741000.0,1.0678772091367901e+25,1.21,NO,NO,57.3,NO,30.9,NO
4381000.0,1.9360540886408073e+24,0.69,NO,NO,16.7,NO,39.9,NO
7070000.0,8.136571672294009e+24,1.11,NO,NO,42.4,NO,46.2,NO
6929000.0,7.660801599518676e+24,1.09,NO,NO,33.2,NO,31.1,NO
7468000.0,9.589343222946882e+24,1.17,YES,NO,94.4,NO,56.4,NO
9194000.0,1.789256003455164e+25,1.44,NO,NO,29.0,NO,40.3,NO
7206000.0,8.614949988477309e+24,1.13,NO,NO,94.4,NO,40.9,NO
6698000.0,6.919910452110688e+24,1.05,YES,YES,103.2,NO,37.5,NO
12143000.0,4.122293346112805e+25,1.9,YES,YES,30.3,NO,31.9,NO
8191000.0,1.2653456999123718e+25,1.28,NO,NO,99.5,NO,31.0,NO
9974000.0,2.2850844292272448e+25,1.56,YES,YES,21.7,YES,49.5,YES
5754000.0,4.3885887827088393e+24,0.9,NO,NO,75.9,NO,29.8,NO
9232000.0,1.8117149831876148e+25,1.45,NO,NO,73.4,NO,38.8,NO
11484000.0,3.487949579793419e+25,1.8,NO,NO,55.5,NO,19.9,NO
11060000.0,3.1150901623261756e+25,1.73,YES,YES,34.9,NO,44.1,NO
9906000.0,2.238285262399864e+25,1.55,NO,NO,34.0,NO,32.8,NO
5052000.0,2.969051339387639e+24,0.79,NO,NO,57.3,NO,40.3,NO
10563000.0,2.7133767230417174e+25,1.65,NO,NO,104.8,NO,38.5,NO
8210000.0,1.2743858014737035e+25,1.29,NO,NO,20.9,NO,26.8,NO
9815000.0,2.17745974569908e+25,1.54,NO,NO,35.4,NO,39.0,NO
13472000.0,5.629907516965049e+25,2.11,YES,YES,-11.6,NO,29.5,NO
6011000.0,5.002943906849322e+24,0.94,NO,NO,113.5,NO,29.5,NO
13253000.0,5.3593343654972684e+25,2.08,YES,YES,41.4,NO,26.1,NO
9368000.0,1.893462247745294e+25,1.47,YES,YES,-10.8,NO,34.5,NO
9437000.0,1.9350240587790536e+25,1.48,NO,NO,77.5,NO,37.2,NO
4412000.0,1.9779596077541997e+24,0.69,YES,YES,3.6,NO,35.1,NO
5429000.0,3.684395934929308e+24,0.85,YES,YES,50.7,YES,39.9,YES
11179000.0,3.216941577695637e+25,1.75,NO,NO,51.1,NO,34.7,NO
10266000.0,2.4912775641606305e+25,1.61,NO,NO,42.8,NO,39.1,NO
10994000.0,3.0591980891513523e+25,1.72,NO,NO,92.4,NO,35.1,NO
8118000.0,1.2317348390504226e+25,1.27,YES,YES,63.0,NO,36.6,NO
9437000.0,1.935356827346475e+25,1.48,YES,YES,34.5,NO,31.3,NO
9358000.0,1.8870696278323519e+25,1.47,YES,YES,100.6,NO,29.0,NO
7589000.0,1.0063570479818141e+25,1.19,YES,NO,38.9,YES,38.4,NO
11227000.0,3.2577087225362205e+25,1.76,YES,YES,112.0,NO,35.4,NO
5333000.0,3.492533418121841e+24,0.84,NO,NO,20.0,NO,36.2,NO
5914000.0,4.762930002890014e+24,0.93,NO,NO,31.4,NO,27.3,NO
5822000.0,4.542390459849492e+24,0.91,NO,NO,49.2,NO,8.4,NO
8118000.0,1.2319627319813212e+25,1.27,YES,YES,70.5,YES,32.5,YES
5587000.0,4.015716122625602e+24,0.88,YES,YES,76.2,NO,21.8,NO
3560000.0,1.0391981118650725e+24,0.56,NO,NO,32.0,NO,45.7,NO
9266000.0,1.8320475749305841e+25,1.45,NO,NO,-6.5,NO,31.7,NO
7489000.0,9.672533420701766e+24,1.17,YES,YES,15.9,NO,32.9,NO
8541000.0,1.4350486108029625e+25,1.34,YES,YES,47.7,NO,15.5,NO
10494000.0,2.660685791741668e+25,1.64,YES,YES,85.0,NO,40.5,NO
9615000.0,2.0470526008612388e+25,1.51,NO,NO,51.2,NO,23.5,NO
9942000.0,2.2624325532825525e+25,1.56,NO,NO,94.6,NO,32.0,NO
7029000.0,7.997507806501401e+24,1.1,NO,NO,3.1,NO,22.9,NO
8876000.0,1.6104192063007054e+25,1.39,YES,YES,103.1,NO,30.0,NO
9474000.0,1.9580258178101457e+25,1.48,YES,YES,-8.4,NO,22.7,NO
961000.0,2.0439014816980276e+22,0.15,NO,NO,129.2,NO,40.0,NO
6443000.0,6.159163240114974e+24,1.01,YES,YES,88.7,NO,44.4,NO
11263000.0,3.289782677926711e+25,1.76,NO,NO,85.2,NO,23.0,NO
10813000.0,2.9113937355451402e+25,1.69,NO,NO,61.5,NO,36.1,NO
15422000.0,8.447278832989047e+25,2.42,YES,YES,21.8,YES,31.7,NO
11322000.0,3.3420218642717445e+25,1.77,YES,YES,78.3,NO,28.9,NO
8065000.0,1.2084137665880321e+25,1.26,YES,YES,71.2,YES,37.8,YES
6979000.0,7.82924200490851e+24,1.09,YES,YES,41.4,NO,37.8,NO
10464000.0,2.638022435310389e+25,1.64,NO,NO,59.0,NO,24.2,NO
8350000.0,1.341012251213607e+25,1.31,NO,NO,41.5,NO,36.6,NO
3083000.0,6.749988480544612e+23,0.48,NO,NO,37.3,NO,50.0,NO
9992000.0,2.297558747994304e+25,1.57,NO,NO,31.7,NO,38.9,NO
12880000.0,4.920841019315219e+25,2.02,YES,YES,36.4,NO,22.5,NO
1507000.0,7.882049731027314e+22,0.24,NO,NO,22.3,NO,18.2,NO
9103000.0,1.7368852408898486e+25,1.43,NO,NO,29.7,NO,32.1,NO
8338000.0,1.3345608202856684e+25,1.31,YES,YES,52.5,NO,55.5,YES
10358000.0,2.5598563101844765e+25,1.62,YES,YES,-14.7,NO,17.7,NO
10321000.0,2.532171058619323e+25,1.62,YES,YES,25.1,NO,26.9,NO
8947000.0,1.6489082061925112e+25,1.4,NO,NO,102.9,NO,40.0,NO
14413000.0,6.897500088555676e+25,2.26,YES,YES,32.1,YES,26.4,YES
7718000.0,1.0588452810326469e+25,1.21,NO,NO,5.2,NO,31.2,NO
6549000.0,6.467139604796883e+24,1.03,YES,YES,15.6,NO,45.1,NO
11308000.0,3.329803709919211e+25,1.77,NO,NO,22.8,NO,35.2,NO
6670000.0,6.834661155366853e+24,1.05,NO,NO,41.9,NO,45.7,NO
7054000.0,8.08396008857591e+24,1.11,NO,NO,-3.9,NO,16.7,NO
17012000.0,1.1338946827725185e+26,2.67,YES,YES,83.8,NO,21.2,NO
6354000.0,5.906510377203937e+24,1.0,YES,YES,62.8,YES,27.6,YES
8499000.0,1.414064737482391e+25,1.33,YES,YES,10.4,NO,33.9,NO
346000.0,9.537081734478594e+20,0.05,NO,NO,79.2,NO,22.5,NO
6912000.0,7.6044030374225e+24,1.08,NO,NO,70.6,NO,30.5,NO
4782000.0,2.5179844738223065e+24,0.75,NO,NO,44.0,YES,38.4,YES
11926000.0,3.905914370566688e+25,1.87,YES,YES,76.9,YES,32.8,NO
9493000.0,1.970207481559142e+25,1.49,NO,NO,33.2,NO,23.0,NO
12391000.0,4.380202597794802e+25,1.94,YES,YES,45.2,NO,12.9,NO
7987000.0,1.173285899964955e+25,1.25,YES,YES,34.4,NO,30.7,NO
8253000.0,1.294517468282176e+25,1.29,YES,NO,90.4,NO,25.0,NO
8414000.0,1.3718617819377785e+25,1.32,NO,NO,35.2,NO,35.3,YES
9572000.0,2.0192414193174417e+25,1.5,YES,YES,5.2,NO,8.2,NO
9079000.0,1.7228806222437576e+25,1.42,NO,NO,74.0,NO,21.4,NO
8849000.0,1.5953123607170245e+25,1.39,YES,YES,83.8,NO,42.4,NO
2510000.0,3.640417635153865e+23,0.39,NO,NO,81.2,NO,44.6,NO
10223000.0,2.4600920929186993e+25,1.6,YES,YES,41.6,NO,28.2,NO
7311000.0,8.997935575554678e+24,1.15,YES,NO,84.6,YES,41.3,YES
11375000.0,3.3894656091135864e+25,1.78,YES,YES,38.1,NO,20.3,NO
13108000.0,5.186253177664256e+25,2.05,NO,NO,83.0,NO,27.5,NO
11085000.0,3.135708679042697e+25,1.74,YES,YES,47.6,NO,27.3,NO
7954000.0,1.158757067461725e+25,1.25,NO,NO,36.7,NO,16.9,NO
9533000.0,1.995555137833224e+25,1.49,YES,YES,38.7,NO,38.1,NO
14712000.0,7.331578944331558e+25,2.3,YES,YES,48.4,NO,41.0,NO
10968000.0,3.0373599346040263e+25,1.72,YES,YES,32.1,NO,59.7,NO
8209000.0,1.2738993503998458e+25,1.29,NO,NO,15.3,NO,31.3,NO
10587000.0,2.732765157092122e+25,1.66,YES,YES,59.6,NO,35.5,NO
13618000.0,5.814758954796165e+25,2.13,YES,YES,68.7,NO,45.0,NO
5768000.0,4.4169411426262563e+24,0.9,YES,YES,84.0,NO,23.9,NO
6982000.0,7.835108996888648e+24,1.09,NO,NO,97.5,NO,21.9,NO
9758000.0,2.1393954338783487e+25,1.53,NO,NO,68.1,NO,36.8,NO
7235000.0,8.719807223648478e+24,1.13,NO,NO,79.6,NO,32.5,NO
8396000.0,1.3628481108042134e+25,1.32,YES,YES,49.2,NO,53.0,NO
10866000.0,2.9544498936519337e+25,1.7,NO,NO,63.4,NO,16.4,NO
12159000.0,4.139568644590305e+25,1.9,YES,YES,91.3,NO,42.8,NO
9655000.0,2.0726823327180365e+25,1.51,NO,NO,61.5,NO,30.3,NO
10758000.0,2.867640018638014e+25,1.69,NO,NO,89.7,NO,57.8,NO
8172000.0,1.2566305287715772e+25,1.28,YES,NO,19.8,NO,29.0,NO
4630000.0,2.2853398816990762e+24,0.73,NO,NO,58.5,NO,46.2,NO
6751000.0,7.085239309591173e+24,1.06,YES,YES,45.4,NO,27.3,NO
6658000.0,6.796704899683079e+24,1.04,YES,NO,70.1,NO,33.4,NO
8856000.0,1.5990160547268577e+25,1.39,YES,NO,56.7,NO,15.3,NO
13861000.0,6.13226653282651e+25,2.17,YES,YES,54.2,YES,24.3,YES
7608000.0,1.0138244011264411e+25,1.19,NO,NO,17.6,NO,26.1,NO
9460000.0,1.9498318027693034e+25,1.48,YES,YES,88.0,NO,27.3,NO
17028000.0,1.1367240879138076e+26,2.67,YES,YES,91.6,NO,16.5,NO
14901000.0,7.61999157991717e+25,2.33,NO,NO,62.9,NO,36.6,NO
4945000.0,2.7837535289628403e+24,0.77,NO,NO,51.0,NO,39.2,NO
8921000.0,1.6352304679362942e+25,1.4,NO,NO,42.7,NO,20.6,NO
9264000.0,1.8305963567779452e+25,1.45,YES,YES,50.7,NO,24.5,NO
10745000.0,2.856517179194048e+25,1.68,NO,NO,46.8,NO,13.0,NO
9439000.0,1.936542725741251e+25,1.48,NO,NO,44.8,NO,47.5,NO
4037000.0,1.5149862107052242e+24,0.63,NO,NO,24.0,NO,47.9,NO
11365000.0,3.3804388744100547e+25,1.78,YES,YES,17.7,NO,30.7,NO
8024000.0,1.1893839617945429e+25,1.26,YES,YES,42.5,YES,34.5,YES
5724000.0,4.3193592403637756e+24,0.9,NO,NO,132.2,NO,53.5,NO
2507000.0,3.628263490007405e+23,0.39,NO,NO,63.7,NO,33.6,NO
8598000.0,1.4639055004227055e+25,1.35,NO,NO,87.1,NO,35.1,NO
12499000.0,4.496967111428011e+25,1.96,YES,YES,113.2,NO,27.7,NO
7833000.0,1.1068382826411333e+25,1.23,NO,NO,83.4,NO,28.2,NO
7389000.0,9.288086759966201e+24,1.16,YES,YES,81.9,NO,14.5,NO
8410000.0,1.3696811257607203e+25,1.32,NO,NO,96.9,NO,18.2,NO
5788000.0,4.4650360500228525e+24,0.91,NO,NO,86.9,NO,54.9,NO
12825000.0,4.8589540773340994e+25,2.01,NO,NO,63.4,NO,32.6,NO
1980000.0,1.7873874825454413e+23,0.31,NO,NO,55.4,NO,31.3,NO
11107000.0,3.1560625170086545e+25,1.74,YES,YES,25.4,YES,56.1,YES
9560000.0,2.0121188685726156e+25,1.5,NO,NO,55.6,NO,47.1,NO
9190000.0,1.7874672398798684e+25,1.44,NO,NO,-6.7,NO,7.5,NO
4482000.0,2.0731254039358264e+24,0.7,NO,NO,36.6,NO,32.9,NO
14866000.0,7.5641058541952475e+25,2.33,YES,YES,0.2,YES,19.2,YES
8260000.0,1.2977348165620857e+25,1.29,YES,YES,50.6,NO,29.6,NO
9397000.0,1.9104658541150816e+25,1.47,YES,YES,66.8,YES,35.3,NO
11597000.0,3.592475570933305e+25,1.82,YES,YES,79.4,YES,38.6,NO
8205000.0,1.2718126913153773e+25,1.29,NO,NO,58.1,NO,30.0,NO
11290000.0,3.3131859882782195e+25,1.77,YES,YES,110.8,YES,25.2,NO
5934000.0,4.811058414566802e+24,0.93,NO,NO,46.0,NO,40.4,NO
4454000.0,2.0352987617964024e+24,0.7,NO,NO,23.0,NO,31.6,NO
9727000.0,2.1193522928729854e+25,1.52,NO,NO,29.5,NO,29.3,YES
2158000.0,2.3138240509184956e+23,0.34,NO,NO,8.8,NO,27.3,YES
7253000.0,8.789335573897622e+24,1.14,NO,NO,60.1,NO,44.1,NO
12338000.0,4.32357570569722e+25,1.93,YES,YES,88.9,NO,23.2,NO
9527000.0,1.9911396038408685e+25,1.49,NO,NO,71.0,NO,41.8,NO
15255000.0,8.171170035475034e+25,2.39,YES,YES,68.9,NO,23.7,NO
11054000.0,3.109740862384478e+25,1.73,YES,YES,46.0,NO,46.8,NO
8929000.0,1.6391463744996638e+25,1.4,NO,NO,55.2,NO,33.5,NO
13929000.0,6.222759056621721e+25,2.18,YES,YES,78.7,NO,27.3,NO
7581000.0,1.0031953706540218e+25,1.19,NO,NO,61.4,NO,42.8,NO
14662000.0,7.2580701096055135e+25,2.3,NO,NO,9.3,NO,41.4,NO
9534000.0,1.995194456650346e+25,1.49,NO,NO,60.5,NO,30.7,NO
6217000.0,5.534307842672132e+24,0.97,NO,NO,39.2,NO,18.1,NO
8672000.0,1.5015199964938738e+25,1.36,NO,NO,63.7,NO,30.1,NO
7777000.0,1.0829374941660478e+25,1.22,YES,YES,55.7,NO,28.2,NO
9120000.0,1.746895084837456e+25,1.43,NO,NO,15.8,NO,36.3,NO
7256000.0,8.797146320488437e+24,1.14,NO,NO,-6.4,NO,26.7,NO
5140000.0,3.1262350782238094e+24,0.8,NO,NO,80.0,NO,42.7,NO
15872000.0,9.207602039548072e+25,2.49,NO,NO,64.3,NO,29.2,NO
6689000.0,6.891997909565852e+24,1.05,NO,NO,87.2,NO,25.9,NO
13048000.0,5.115500330341548e+25,2.04,YES,YES,24.8,NO,38.6,YES
10624000.0,2.7617435590164915e+25,1.66,NO,NO,3.9,NO,39.5,NO
8874000.0,1.6101091300849012e+25,1.39,NO,NO,68.3,NO,25.6,NO
8801000.0,1.5700151928944336e+25,1.38,NO,NO,29.1,NO,31.1,NO
8159000.0,1.2502772820010284e+25,1.28,NO,NO,67.8,NO,37.5,NO
11096000.0,3.146059255109296e+25,1.74,YES,YES,24.9,YES,24.9,YES
9839000.0,2.193286020379165e+25,1.54,NO,NO,57.5,NO,56.3,NO
7945000.0,1.154913712016511e+25,1.24,NO,NO,29.1,NO,33.5,YES
6675000.0,6.850436978062707e+24,1.05,YES,NO,5.7,NO,27.6,NO
14592000.0,7.153883824794308e+25,2.29,NO,NO,36.0,NO,27.7,NO
9694000.0,2.0977635705949397e+25,1.52,YES,YES,71.9,NO,43.1,YES
10154000.0,2.4110323372913465e+25,1.59,NO,NO,48.3,NO,35.8,NO
13728000.0,5.9575444202085025e+25,2.15,NO,NO,-2.5,NO,37.3,NO
6341000.0,5.872931006622043e+24,0.99,NO,NO,58.3,NO,12.3,NO
5983000.0,4.93232577398761e+24,0.94,NO,NO,44.7,NO,31.2,NO
5418000.0,3.6617403053798565e+24,0.85,NO,NO,70.9,NO,46.9,NO
12051000.0,4.030292224517894e+25,1.89,YES,YES,-7.2,NO,30.9,NO
7760000.0,1.0761580567189791e+25,1.22,NO,NO,48.4,NO,20.5,NO
15510000.0,8.593068206560885e+25,2.43,YES,YES,55.7,YES,35.4,YES
12997000.0,5.056378635286109e+25,2.04,NO,NO,54.4,NO,43.7,NO
4556000.0,2.1776448207578155e+24,0.71,NO,NO,-3.7,NO,20.0,NO
6120000.0,5.277544452534942e+24,0.96,YES,YES,-6.4,NO,32.4,NO
7060000.0,8.101031731984729e+24,1.11,NO,NO,52.6,NO,40.3,NO
10835000.0,2.929340578809482e+25,1.7,NO,NO,79.3,NO,47.1,NO
12377000.0,4.364827117090198e+25,1.94,NO,NO,35.5,NO,38.4,NO
7255000.0,8.792580617912898e+24,1.14,NO,NO,77.4,NO,46.5,NO
13830000.0,6.0913324538993165e+25,2.17,YES,NO,36.9,NO,22.8,NO
9892000.0,2.2284442203970892e+25,1.55,NO,NO,48.5,NO,19.7,NO
6500000.0,6.323427518932855e+24,1.02,YES,NO,56.8,NO,37.5,NO
4894000.0,2.699938010096707e+24,0.77,NO,NO,67.1,NO,39.3,NO
8476000.0,1.4020023707357198e+25,1.33,NO,NO,53.5,NO,26.6,NO
7971000.0,1.1662742833771046e+25,1.25,NO,NO,115.6,NO,50.1,NO
8890000.0,1.6178697852685449e+25,1.39,NO,NO,17.9,NO,37.6,NO
9798000.0,2.1662011317543274e+25,1.53,YES,YES,60.9,NO,25.0,YES
10832000.0,2.925703139682725e+25,1.7,YES,YES,53.9,YES,23.4,YES
4772000.0,2.5029116616295753e+24,0.75,NO,NO,45.7,NO,36.8,NO
6277000.0,5.694939025131994e+24,0.98,NO,NO,72.4,NO,42.0,NO
7902000.0,1.136087501343327e+25,1.24,NO,NO,50.2,NO,30.5,NO
12208000.0,4.1892174639329855e+25,1.91,NO,NO,27.7,NO,18.6,NO
9231000.0,1.8113136733248729e+25,1.45,NO,NO,79.2,NO,38.3,NO
8178000.0,1.2592530921270322e+25,1.28,NO,NO,65.1,NO,35.7,NO
3516000.0,1.0007425448628731e+24,0.55,NO,NO,24.9,NO,43.5,NO
14155000.0,6.533322938126909e+25,2.22,YES,YES,33.5,NO,26.4,NO
7716000.0,1.0575829466688323e+25,1.21,NO,NO,57.0,NO,34.5,NO
9971000.0,2.283142626416536e+25,1.56,YES,YES,27.8,NO,31.7,NO
8566000.0,1.4476473131934727e+25,1.34,YES,YES,57.4,YES,48.6,NO
5253000.0,3.33782014758985e+24,0.82,YES,YES,89.9,YES,24.4,YES
2561000.0,3.869043740767569e+23,0.4,NO,NO,51.3,NO,25.8,NO
7809000.0,1.0965471480422114e+25,1.22,YES,YES,42.7,NO,33.8,NO
9745000.0,2.13090519496634e+25,1.53,NO,NO,59.1,NO,39.7,NO
13132000.0,5.214445228073695e+25,2.06,NO,NO,44.0,NO,26.2,NO
13081000.0,5.156030526009944e+25,2.05,YES,YES,24.3,NO,24.8,NO
8122000.0,1.2335583077704836e+25,1.27,NO,NO,40.4,NO,15.7,NO
11431000.0,3.439468486262246e+25,1.79,YES,YES,89.0,NO,41.1,NO
7961000.0,1.1617217846205482e+25,1.25,NO,NO,83.0,NO,31.2,NO
12745000.0,4.767380463651038e+25,2.0,NO,NO,62.2,NO,29.6,NO
2625000.0,4.165996028716537e+23,0.41,NO,NO,74.3,NO,24.2,NO
6427000.0,6.110775620264795e+24,1.01,YES,NO,92.5,YES,30.0,NO
9548000.0,2.0043736717487257e+25,1.5,NO,NO,32.7,NO,32.1,NO
7328000.0,9.062510981898524e+24,1.15,NO,NO,74.0,NO,34.6,NO
6739000.0,7.04729190453364e+24,1.06,NO,NO,66.3,NO,32.1,NO
9128000.0,1.7513416072424011e+25,1.43,YES,NO,118.8,NO,29.9,NO
6349000.0,5.891789528152039e+24,0.99,NO,NO,47.7,NO,27.0,NO
1612000.0,9.645162999964416e+22,0.25,NO,NO,50.0,NO,23.5,NO
5931000.0,4.8057605414429095e+24,0.93,YES,YES,46.7,YES,18.7,YES
7848000.0,1.1130452341811132e+25,1.23,NO,NO,60.1,NO,27.4,NO
9318000.0,1.8625142593968844e+25,1.46,NO,NO,39.5,NO,26.1,NO
7999000.0,1.1786297018467835e+25,1.25,NO,NO,37.5,NO,40.2,NO
10141000.0,2.40097888428538e+25,1.59,YES,YES,46.5,YES,34.8,YES
7452000.0,9.528187510724402e+24,1.17,NO,NO,68.6,NO,42.6,NO
11138000.0,3.1809601112816464e+25,1.74,NO,NO,50.7,NO,35.8,NO
7792000.0,1.089469992049386e+25,1.22,NO,NO,64.5,NO,45.7,NO
12951000.0,5.001352820666825e+25,2.03,NO,NO,73.8,NO,39.0,NO
8572000.0,1.4499879779533006e+25,1.34,NO,NO,85.7,NO,40.2,NO
10384000.0,2.578183789328437e+25,1.63,NO,NO,-11.0,NO,33.1,NO
4402000.0,1.963592779734452e+24,0.69,NO,NO,29.1,NO,36.7,NO
9363000.0,1.8901046914706476e+25,1.47,YES,YES,71.5,NO,33.3,NO
7728000.0,1.0625709635593991e+25,1.21,NO,NO,81.0,YES,56.9,NO
14146000.0,6.518210428707775e+25,2.22,YES,YES,46.5,YES,30.5,YES
9539000.0,1.9984702497605846e+25,1.49,NO,NO,14.0,NO,32.5,NO
14263000.0,6.682708737650563e+25,2.23,YES,YES,31.3,NO,25.2,YES
11297000.0,3.3199059489454115e+25,1.77,YES,YES,22.6,NO,25.5,NO
11333000.0,3.3505207249853373e+25,1.77,YES,NO,36.7,NO,36.9,NO
14207000.0,6.601902674996517e+25,2.22,YES,YES,-0.4,NO,40.0,NO
12567000.0,4.5709023027501445e+25,1.97,YES,YES,10.0,YES,31.3,YES
18946000.0,1.566148665205746e+26,2.97,YES,YES,-14.6,NO,18.8,NO
9817000.0,2.1784436382139917e+25,1.54,NO,NO,64.8,NO,54.1,NO
3542000.0,1.0234499421650812e+24,0.55,NO,NO,57.4,NO,15.9,NO
5800000.0,4.492778712125135e+24,0.91,YES,NO,-8.2,YES,41.6,NO
5709000.0,4.2849005818353285e+24,0.89,NO,NO,50.7,NO,44.1,NO
9497000.0,1.972959551546807e+25,1.49,YES,YES,12.4,NO,54.0,NO
8320000.0,1.3260320238559539e+25,1.3,YES,YES,-14.2,NO,25.0,NO
12741000.0,4.762358060803852e+25,2.0,YES,YES,42.5,NO,33.5,NO
10555000.0,2.7065149069145035e+25,1.65,NO,NO,70.8,NO,42.4,NO
8466000.0,1.3973770403771128e+25,1.33,NO,NO,54.3,NO,27.9,NO
6146000.0,5.345683762317997e+24,0.96,NO,NO,39.3,NO,30.6,NO
14792000.0,7.4537799835879105e+25,2.32,YES,YES,-7.4,NO,21.6,NO
6814000.0,7.285149818220507e+24,1.07,NO,NO,105.2,NO,31.9,NO
6092000.0,5.20586232612444e+24,0.95,NO,NO,61.5,YES,36.9,YES
13520000.0,5.689271482294685e+25,2.12,YES,YES,64.7,NO,40.6,NO
9927000.0,2.2527670347945097e+25,1.56,NO,NO,87.9,NO,26.7,NO
8426000.0,1.3777076733396168e+25,1.32,NO,NO,102.0,NO,35.6,NO
12124000.0,4.1039008102063615e+25,1.9,YES,YES,28.1,NO,40.2,NO
11556000.0,3.5532077359888384e+25,1.81,NO,NO,33.5,NO,37.9,NO
10551000.0,2.70445095267048e+25,1.65,NO,NO,60.9,NO,23.4,NO
11664000.0,3.65372233574384e+25,1.83,YES,YES,12.6,NO,27.6,NO
2615000.0,4.1173200864682746e+23,0.41,NO,NO,28.3,NO,33.0,NO
4399000.0,1.959830338277923e+24,0.69,NO,NO,47.7,NO,30.5,NO
11626000.0,3.618484367102884e+25,1.82,YES,YES,67.1,NO,31.3,NO
6954000.0,7.743944085476483e+24,1.09,NO,NO,37.7,NO,54.9,NO
7615000.0,1.0168335238162173e+25,1.19,NO,NO,36.0,NO,21.8,NO
